time(s), x(g), y(g), z(g)
50578, 0.03, -1.07, -0.12

50631, 0.03, -1.07, -0.11

50684, 0.03, -1.07, -0.12

50738, 0.03, -1.07, -0.12

50791, 0.03, -1.07, -0.12

50844, 0.02, -1.07, -0.12

50897, 0.03, -1.07, -0.12

50952, 0.03, -1.07, -0.12

51005, 0.03, -1.07, -0.12

51058, 0.02, -1.07, -0.12

51111, 0.02, -1.07, -0.12

51165, 0.02, -1.07, -0.12

51218, 0.03, -1.07, -0.12

51271, 0.02, -1.07, -0.12

51324, 0.02, -1.07, -0.12

51379, 0.04, -1.07, -0.11

51432, 0.02, -1.07, -0.12

51485, 0.03, -1.07, -0.12

51538, 0.02, -1.06, -0.11

51592, 0.02, -1.07, -0.12

51645, 0.02, -1.07, -0.12

51698, 0.03, -1.07, -0.11

51751, 0.03, -1.07, -0.12

51806, 0.02, -1.07, -0.12

51859, 0.02, -1.07, -0.11

51912, 0.02, -1.07, -0.11

51965, 0.03, -1.07, -0.12

52019, 0.02, -1.07, -0.12

52072, 0.02, -1.07, -0.12

52125, 0.02, -1.07, -0.12

52178, 0.02, -1.07, -0.12

52232, 0.02, -1.07, -0.10

52286, 0.03, -1.06, -0.13

52339, 0.02, -1.07, -0.12

52392, 0.02, -1.07, -0.11

52446, 0.02, -1.07, -0.12

52499, 0.03, -1.07, -0.14

52552, 0.02, -1.07, -0.15

52605, 0.03, -1.07, -0.11

52659, 0.04, -1.07, -0.11

52713, 0.03, -1.07, -0.10

52766, 0.03, -1.07, -0.12

52819, 0.02, -1.07, -0.11

52873, 0.02, -1.07, -0.12

52926, 0.02, -1.07, -0.12

52979, 0.03, -1.07, -0.12

53032, 0.03, -1.07, -0.11

53086, 0.01, -1.13, -0.08

53140, 0.02, -1.09, -0.18

53193, 0.04, -1.05, -0.15

53246, 0.04, -1.07, -0.11

53300, 0.02, -1.07, -0.11

53353, 0.01, -1.07, -0.12

53406, 0.03, -1.06, -0.12

53459, 0.02, -1.07, -0.12

53513, 0.03, -1.07, -0.12

53566, 0.03, -1.07, -0.12

53620, 0.03, -1.07, -0.11

53673, 0.02, -1.07, -0.12

53727, 0.02, -1.07, -0.12

53780, 0.03, -1.07, -0.12

53833, 0.02, -1.06, -0.11

53886, 0.02, -1.07, -0.11

53940, 0.02, -1.07, -0.12

53993, 0.02, -1.07, -0.11

54047, 0.03, -1.07, -0.12

54100, 0.03, -1.07, -0.12

54154, 0.02, -1.07, -0.12

54207, 0.03, -1.07, -0.12

54260, 0.02, -1.06, -0.12

54313, 0.02, -1.07, -0.12

54367, 0.02, -1.07, -0.12

54420, 0.03, -1.07, -0.12

54474, 0.02, -1.07, -0.12

54528, 0.02, -1.07, -0.11

54581, 0.02, -1.07, -0.12

54634, 0.02, -1.07, -0.12

54687, 0.03, -1.07, -0.11

54740, 0.02, -1.07, -0.12

54794, 0.02, -1.07, -0.11

54847, 0.03, -1.07, -0.12

54901, 0.03, -1.07, -0.12

54955, 0.02, -1.07, -0.11

55008, 0.02, -1.07, -0.12

55061, 0.03, -1.07, -0.12

55114, 0.03, -1.07, -0.12

55168, 0.03, -1.07, -0.12

55221, 0.02, -1.07, -0.12

55274, 0.02, -1.07, -0.12

55327, 0.03, -1.07, -0.12

55382, 0.02, -1.07, -0.12

55435, 0.03, -1.07, -0.12

55488, 0.02, -1.07, -0.12

55541, 0.02, -1.07, -0.12

55595, 0.02, -1.07, -0.11

55648, 0.02, -1.07, -0.11

55701, 0.02, -1.07, -0.11

55754, 0.03, -1.07, -0.11

55809, 0.03, -1.07, -0.12

55862, 0.02, -1.07, -0.11

55915, 0.02, -1.07, -0.13

55968, 0.02, -1.07, -0.10

56022, 0.02, -1.07, -0.13

56075, 0.03, -1.07, -0.12

56128, 0.02, -1.07, -0.12

56181, 0.02, -1.06, -0.11

56236, 0.02, -1.07, -0.12

56289, 0.03, -1.07, -0.12

56342, 0.02, -1.07, -0.11

56395, 0.03, -1.07, -0.11

56449, 0.02, -1.07, -0.12

56502, 0.03, -1.07, -0.11

56555, 0.02, -1.07, -0.12

56608, 0.03, -1.07, -0.12

56663, 0.02, -1.07, -0.11

56716, 0.02, -1.07, -0.12

56769, 0.03, -1.07, -0.12

56822, 0.03, -1.07, -0.12

56876, 0.02, -1.07, -0.11

56929, 0.02, -1.07, -0.12

56982, 0.03, -1.07, -0.11

57035, 0.03, -1.07, -0.12

57089, 0.02, -1.07, -0.12

57143, 0.02, -1.07, -0.12

57196, 0.02, -1.06, -0.11

57249, 0.03, -1.07, -0.12

57303, 0.02, -1.07, -0.12

57356, 0.03, -1.07, -0.11

57409, 0.02, -1.07, -0.12

57462, 0.02, -1.07, -0.12

57516, 0.03, -1.07, -0.11

57570, 0.02, -1.07, -0.12

57623, 0.02, -1.07, -0.12

57676, 0.02, -1.07, -0.12

57730, 0.03, -1.07, -0.11

57783, 0.03, -1.07, -0.12

57836, 0.03, -1.07, -0.11

57889, 0.03, -1.07, -0.12

57943, 0.02, -1.07, -0.12

57997, 0.02, -1.07, -0.12

58050, 0.02, -1.07, -0.12

58103, 0.02, -1.07, -0.12

58157, 0.02, -1.07, -0.12

58210, 0.03, -1.07, -0.12

58263, 0.02, -1.07, -0.12

58316, 0.02, -1.07, -0.11

58370, 0.03, -1.07, -0.12

58424, 0.02, -1.07, -0.12

58477, 0.03, -1.07, -0.12

58530, 0.03, -1.07, -0.12

58584, 0.03, -1.07, -0.12

58637, 0.03, -1.07, -0.12

58690, 0.03, -1.07, -0.12

58743, 0.02, -1.07, -0.12

58797, 0.03, -1.07, -0.12

58851, 0.02, -1.07, -0.13

58904, 0.02, -1.07, -0.12

58957, 0.03, -1.07, -0.11

59011, 0.02, -1.07, -0.12

59064, 0.03, -1.07, -0.11

59117, 0.02, -1.07, -0.11

59170, 0.02, -1.07, -0.12

59224, 0.02, -1.07, -0.12

59277, 0.02, -1.07, -0.12

59331, 0.02, -1.07, -0.12

59384, 0.03, -1.07, -0.11

59438, 0.03, -1.07, -0.11

59491, 0.03, -1.07, -0.12

59544, 0.02, -1.07, -0.12

59597, 0.02, -1.06, -0.11

59651, 0.02, -1.07, -0.12

59704, 0.03, -1.07, -0.12

59758, 0.03, -1.07, -0.12

59811, 0.02, -1.07, -0.12

59865, 0.03, -1.07, -0.11

59918, 0.03, -1.07, -0.12

59971, 0.03, -1.07, -0.12

60024, 0.03, -1.07, -0.11

60078, 0.02, -1.07, -0.12

60131, 0.03, -1.07, -0.11

60185, 0.02, -1.07, -0.12

60238, 0.02, -1.07, -0.12

60292, 0.03, -1.07, -0.12

60345, 0.02, -1.07, -0.12

60398, 0.02, -1.07, -0.11

60451, 0.02, -1.07, -0.12

