time(s), x(g), y(g), z(g)
14035, -0.52, -0.90, 0.37

14076, -0.58, -1.09, -0.26

14117, 0.01, -1.78, -0.93

14158, 0.28, -0.64, 0.56

14197, 0.55, -1.08, -0.11

14238, -0.58, -1.55, -0.43

14280, -0.38, -1.01, -0.51

14321, 0.62, -0.56, 0.22

14361, 0.05, -1.02, 0.50

14400, 0.64, -0.90, 0.14

14440, 0.04, -1.53, -0.80

14481, -0.69, -1.38, 0.44

14521, 0.20, -0.94, 0.34

14561, -0.10, -1.07, -0.29

14602, -0.54, -1.52, -0.98

14644, 0.29, -0.98, -0.04

14685, 0.34, -0.48, 0.83

14724, -0.21, -0.93, 0.34

14765, -0.52, -1.29, -0.40

14807, -0.34, -0.64, 0.20

14846, 0.09, -0.77, 0.60

14886, -0.45, -1.23, -0.10

14927, 0.11, -1.31, -0.71

14968, 0.12, -1.39, -0.39

15009, 0.59, -0.49, 0.17

15048, -0.02, -0.94, -0.21

15090, -0.35, -1.94, -0.97

15131, 0.14, -0.76, -0.30

15172, 0.30, -0.68, 0.57

15212, 0.50, -1.26, 0.58

15251, -0.50, -1.27, -0.37

15293, -0.55, -1.51, -0.94

15334, -0.45, -0.93, 0.63

15375, -0.24, -0.88, -0.17

15417, 0.12, -1.70, -0.93

15457, -0.20, -1.27, -0.36

15499, 0.28, -0.71, 0.20

15539, -0.02, -0.78, -0.34

15580, -0.23, -1.25, -0.71

15622, 0.70, -0.88, -0.30

15662, 0.07, -0.47, 0.39

15702, -0.21, -0.87, 0.15

15742, 0.07, -1.43, -0.40

15782, 0.04, -1.32, -0.66

15823, 0.17, -0.76, 0.87

15862, -0.55, -1.08, -0.32

15904, -0.46, -1.54, -0.77

15946, -0.02, -1.24, -0.47

15987, -0.08, -0.39, 0.43

16028, 0.00, -1.06, -0.53

16068, -0.40, -1.47, -0.63

16110, 0.32, -0.76, -0.16

16151, 0.18, -0.90, 0.50

16190, -0.02, -0.70, 0.14

16231, -0.01, -1.14, -0.30

16273, -0.65, -1.49, 0.10

16313, 0.48, -0.81, 0.60

16353, 0.27, -0.92, -0.08

16393, -0.32, -1.38, -1.09

16435, 0.16, -1.09, -0.30

16476, 0.16, -0.82, 0.55

16515, -0.25, -0.82, 0.51

16556, -0.42, -1.25, -0.14

16596, 0.37, -0.65, -0.04

16637, 0.08, -1.09, 0.58

16677, -0.59, -0.96, -0.25

16718, 0.04, -1.70, -0.59

16759, 0.55, -1.37, -0.36

16799, 0.24, -0.84, 0.23

16839, -0.32, -0.98, 0.46

16880, -0.09, -1.01, -0.76

16921, 0.47, -0.67, -0.04

16962, 0.09, -0.92, 0.51

17002, -0.03, -0.84, 0.54

17042, 0.37, -0.81, 0.22

17082, 0.02, -0.88, -0.09

17122, 0.37, -0.67, 0.07

17162, 0.02, -0.63, 0.36

17202, 0.14, -0.65, 0.64

17241, 0.03, -0.61, 0.31

17281, -0.25, -1.38, -0.70

17321, 0.35, -1.70, -0.75

17362, 0.11, -0.52, 0.27

17402, -0.32, -1.06, 0.14

17442, 0.23, -1.25, -0.44

17483, -0.40, -0.96, 0.08

17523, 0.05, -1.06, -0.12

17564, 0.37, -0.99, -0.11

17605, -0.04, -0.56, 0.03

17645, -0.14, -1.19, -0.45

17687, 0.20, -1.32, -0.30

17727, 0.74, -1.37, 0.17

17767, -0.77, -1.46, -0.45

17809, -0.23, -0.87, -0.08

17850, -0.29, -0.67, -0.21

17892, -0.33, -0.67, -0.27

17934, -0.47, -0.88, -0.50

17975, -0.46, -2.00, -0.60

18017, 0.11, -0.86, -0.53

18057, 0.21, -0.99, 0.40

18097, -0.55, -0.55, 0.02

18138, 0.18, -0.93, -0.48

18178, -0.20, -1.16, 0.23

18219, -0.29, -1.72, -0.32

18259, 0.21, -0.93, 0.49

18299, -0.39, -1.50, -0.56

18341, -0.14, -1.11, 0.21

18381, 0.15, -1.09, 0.00

18421, 0.09, -0.99, -0.61

18461, -0.25, -1.27, -0.09

18503, -0.02, -0.84, 0.18

18544, -0.27, -1.32, 0.32

18584, -0.49, -0.80, 0.06

18625, -0.51, -1.29, -0.78

18667, -1.23, -2.00, -0.51

18708, -0.89, -2.00, -0.63

18750, -0.57, -1.11, -0.90

18791, 0.67, -0.74, 0.54

18831, -0.67, 0.68, 1.61

18871, -0.17, -2.00, -0.76

18912, 0.36, -0.60, -0.45

18953, 0.03, -0.91, 0.55

18992, -0.01, -0.30, -0.14

19034, -0.27, -0.80, 0.37

19075, -0.44, -0.84, 0.52

19115, 0.07, -1.14, -0.41

19155, -0.07, -0.93, -0.05

19196, -0.00, -1.03, -0.01

19238, -0.11, -0.88, -0.20

19280, -0.04, -1.31, -0.24

19321, 0.14, -0.88, 0.06

19361, -0.17, -1.12, 0.08

19402, -0.01, -1.08, -0.35

19443, 0.00, -1.13, -0.19

19484, -0.16, -1.05, -0.08

19525, -0.17, -0.78, 0.25

19566, 0.23, -0.98, 0.43

19606, 0.18, -1.24, -0.19

19646, -0.02, -1.07, -0.28

19688, -0.21, -0.89, -0.21

19729, -0.01, -1.10, -0.50

19771, 0.19, -0.87, 0.02

19811, -0.10, -1.09, 0.02

19851, -0.28, -1.09, -0.21

19893, -0.13, -1.06, 0.21

19934, -0.16, -1.15, -0.07

19975, -0.01, -1.10, -0.09

20017, -0.13, -1.03, -0.29

