time(s), x(g), y(g), z(g)
24121, -0.03, -0.08, 0.89

24424, -0.03, -0.08, 0.90

24728, -0.03, -0.07, 0.89

25031, -0.03, -0.07, 0.90

25334, -0.03, -0.08, 0.89

25637, -0.03, -0.07, 0.89

25942, -0.03, -0.07, 0.89

26245, -0.03, -0.08, 0.89

26548, -0.03, -0.07, 0.90

26851, -0.03, -0.08, 0.89

27155, -0.03, -0.07, 0.90

27458, -0.03, -0.08, 0.90

27761, -0.03, -0.08, 0.89

28064, -0.03, -0.08, 0.89

28368, -0.03, -0.08, 0.89

28672, -0.03, -0.07, 0.90

28975, -0.03, -0.07, 0.90

29278, -0.03, -0.08, 0.90

29582, -0.03, -0.08, 0.89

29885, -0.03, -0.07, 0.89

30188, -0.03, -0.07, 0.89

30491, -0.03, -0.08, 0.90

30795, -0.03, -0.08, 0.89

31098, -0.03, -0.08, 0.89

31401, -0.03, -0.08, 0.90

31705, -0.03, -0.08, 0.89

32009, -0.03, -0.08, 0.90

32312, -0.02, -0.07, 0.89

32615, -0.03, -0.08, 0.90

-32618, -0.03, -0.08, 0.89

-32315, -0.03, -0.07, 0.90

-32011, -0.02, -0.08, 0.89

-31708, -0.03, -0.08, 0.90

-31405, -0.03, -0.07, 0.90

-31101, -0.02, -0.08, 0.90

-30797, -0.03, -0.08, 0.90

-30494, -0.03, -0.08, 0.90

-30191, -0.03, -0.07, 0.89

-29888, -0.02, -0.07, 0.90

-29584, -0.03, -0.07, 0.89

-29281, -0.03, -0.07, 0.90

-28978, -0.03, -0.08, 0.89

-28675, -0.03, -0.07, 0.89

-28370, -0.03, -0.08, 0.90

-28067, -0.03, -0.08, 0.90

-27764, -0.03, -0.08, 0.90

-27461, -0.03, -0.08, 0.89

-27157, -0.03, -0.08, 0.91

-26854, -0.03, -0.08, 0.90

-26551, -0.02, -0.08, 0.90

-26248, -0.03, -0.08, 0.89

-25944, -0.03, -0.08, 0.90

-25640, -0.03, -0.07, 0.89

-25337, -0.02, -0.08, 0.90

-25034, -0.02, -0.08, 0.89

-24730, -0.03, -0.08, 0.90

-24427, -0.03, -0.07, 0.90

-24124, -0.03, -0.08, 0.89

-23821, -0.03, -0.07, 0.90

-23517, -0.03, -0.08, 0.89

-23214, -0.03, -0.07, 0.89

-22910, -0.03, -0.07, 0.89

-22607, -0.03, -0.08, 0.90

-22303, -0.03, -0.08, 0.89

-22000, -0.03, -0.07, 0.89

-21697, -0.03, -0.07, 0.90

-21394, -0.03, -0.07, 0.89

-21090, -0.03, -0.07, 0.89

-20787, -0.03, -0.08, 0.89

-20484, -0.03, -0.08, 0.90

-20180, -0.03, -0.07, 0.90

-19876, -0.03, -0.07, 0.90

-19573, -0.02, -0.08, 0.90

-19270, -0.03, -0.07, 0.89

-18967, -0.02, -0.08, 0.89

-18663, -0.03, -0.08, 0.90

-18360, -0.03, -0.07, 0.90

-18057, -0.03, -0.07, 0.90

-17754, -0.03, -0.07, 0.89

-17449, -0.03, -0.07, 0.89

-17146, -0.02, -0.08, 0.90

-16843, -0.03, -0.08, 0.90

-16540, -0.03, -0.08, 0.89

-16236, -0.03, -0.07, 0.89

-15933, -0.03, -0.08, 0.89

-15630, -0.03, -0.08, 0.89

-15327, -0.02, -0.08, 0.89

-15023, -0.03, -0.07, 0.90

-14719, -0.03, -0.07, 0.89

-14416, -0.03, -0.08, 0.90

-14113, -0.02, -0.07, 0.90

-13809, -0.03, -0.08, 0.89

-13506, -0.03, -0.08, 0.90

-13203, -0.03, -0.07, 0.89

-12900, -0.03, -0.07, 0.90

-12596, -0.03, -0.07, 0.90

-12293, -0.03, -0.07, 0.90

-11989, -0.03, -0.08, 0.90

-11686, -0.03, -0.08, 0.89

-11382, -0.03, -0.08, 0.89

-11079, -0.03, -0.08, 0.90

-10776, -0.03, -0.08, 0.89

-10473, -0.03, -0.07, 0.90

-10169, -0.02, -0.08, 0.90

-9866, -0.02, -0.08, 0.89

-9563, -0.03, -0.08, 0.89

-9260, -0.03, -0.07, 0.90

-8955, -0.03, -0.08, 0.89

-8652, -0.02, -0.08, 0.90

-8349, -0.03, -0.08, 0.89

-8046, -0.03, -0.07, 0.90

-7743, -0.02, -0.07, 0.89

-7439, -0.03, -0.07, 0.90

-7136, -0.03, -0.08, 0.90

-6833, -0.03, -0.07, 0.90

-6530, -0.03, -0.08, 0.90

-6226, -0.03, -0.08, 0.90

-5922, -0.03, -0.08, 0.90

-5619, -0.03, -0.07, 0.89

-5316, -0.03, -0.08, 0.90

-5013, -0.03, -0.08, 0.89

-4710, -0.03, -0.08, 0.90

-4406, -0.03, -0.08, 0.90

-4103, -0.04, -0.08, 0.89

-3800, -0.02, -0.08, 0.90

-3496, -0.03, -0.08, 0.90

-3193, -0.03, -0.07, 0.89

-2889, -0.03, -0.07, 0.89

-2586, -0.03, -0.08, 0.90

-2283, -0.03, -0.07, 0.89

-1980, -0.03, -0.07, 0.89

-1677, -0.03, -0.08, 0.89

-1373, -0.03, -0.07, 0.89

-1070, -0.03, -0.08, 0.89

-766, -0.03, -0.07, 0.89

-463, -0.02, -0.08, 0.89

-160, -0.03, -0.07, 0.89

144, -0.02, -0.08, 0.89

447, -0.03, -0.08, 0.89

750, -0.03, -0.08, 0.89

1053, -0.03, -0.07, 0.90

1356, -0.02, -0.08, 0.90

1659, -0.03, -0.07, 0.90

1964, -0.03, -0.08, 0.90

2267, -0.03, -0.08, 0.89

2570, -0.03, -0.08, 0.90

2873, -0.03, -0.08, 0.90

3176, -0.03, -0.08, 0.89

3480, -0.03, -0.07, 0.90

3783, -0.03, -0.08, 0.89

4086, -0.03, -0.08, 0.89

4389, -0.03, -0.07, 0.90

4692, -0.03, -0.07, 0.89

4997, -0.03, -0.07, 0.89

5300, -0.03, -0.07, 0.90

5603, -0.03, -0.08, 0.90

5906, -0.02, -0.08, 0.90

6209, -0.03, -0.07, 0.90

6513, -0.03, -0.08, 0.90

6816, -0.03, -0.08, 0.89

7119, -0.03, -0.08, 0.90

7422, -0.03, -0.07, 0.89

7726, -0.03, -0.08, 0.89

8030, -0.03, -0.08, 0.89

8333, -0.02, -0.08, 0.89

8636, -0.02, -0.08, 0.90

8939, -0.03, -0.08, 0.90

9242, -0.03, -0.08, 0.89

9546, -0.03, -0.07, 0.89

9849, -0.03, -0.07, 0.90

10152, -0.03, -0.07, 0.89

10456, -0.03, -0.08, 0.90

10759, -0.03, -0.08, 0.90

11063, -0.03, -0.07, 0.89

11366, -0.03, -0.08, 0.89

11669, -0.03, -0.08, 0.89

11972, -0.03, -0.08, 0.90

12276, -0.03, -0.07, 0.90

12579, -0.03, -0.08, 0.89

12882, -0.03, -0.08, 0.90

13186, -0.03, -0.07, 0.90

13490, -0.02, -0.08, 0.90

13793, -0.03, -0.07, 0.89

14096, -0.03, -0.07, 0.89

14399, -0.03, -0.07, 0.89

14703, -0.03, -0.07, 0.90

15006, -0.03, -0.08, 0.90

15309, -0.03, -0.07, 0.90

15612, -0.03, -0.07, 0.89

15916, -0.03, -0.07, 0.90

16220, -0.03, -0.08, 0.89

16523, -0.02, -0.08, 0.90

16826, -0.03, -0.07, 0.90

17129, -0.03, -0.07, 0.89

17433, -0.03, -0.07, 0.90

17736, -0.03, -0.08, 0.89

18039, -0.03, -0.08, 0.90

18342, -0.03, -0.08, 0.89

18647, -0.03, -0.08, 0.90

18950, -0.03, -0.08, 0.90

19253, -0.03, -0.07, 0.90

19556, -0.03, -0.08, 0.89

19860, -0.03, -0.08, 0.89

20163, -0.03, -0.08, 0.89

20466, -0.03, -0.07, 0.90

20769, -0.03, -0.08, 0.89

21073, -0.03, -0.08, 0.90

21377, -0.03, -0.08, 0.89

21680, -0.03, -0.07, 0.90

21983, -0.02, -0.07, 0.89

22287, -0.03, -0.08, 0.89

22590, -0.03, -0.08, 0.89

22893, -0.03, -0.08, 0.89

23196, -0.03, -0.07, 0.90

23500, -0.03, -0.07, 0.89

23803, -0.03, -0.07, 0.90

24107, -0.03, -0.07, 0.90

24410, -0.03, -0.08, 0.90

24714, -0.03, -0.08, 0.89

25017, -0.03, -0.08, 0.89

25320, -0.03, -0.08, 0.90

25623, -0.03, -0.07, 0.89

25926, -0.02, -0.08, 0.90

26230, -0.02, -0.08, 0.89

26533, -0.03, -0.08, 0.89

26836, -0.04, -0.07, 0.89

27140, -0.03, -0.08, 0.90

27444, -0.03, -0.08, 0.90

27747, -0.03, -0.07, 0.90

28050, -0.03, -0.07, 0.89

28353, -0.02, -0.08, 0.90

28657, -0.03, -0.08, 0.90

28960, -0.03, -0.08, 0.90

29263, -0.03, -0.08, 0.90

29566, -0.03, -0.07, 0.89

29871, -0.03, -0.07, 0.90

30174, -0.03, -0.08, 0.89

30477, -0.03, -0.07, 0.89

30780, -0.03, -0.07, 0.89

31084, -0.03, -0.08, 0.89

31387, -0.03, -0.07, 0.89

31690, -0.03, -0.07, 0.90

31993, -0.03, -0.08, 0.89

32297, -0.03, -0.07, 0.89

32601, -0.03, -0.07, 0.89

-32632, -0.03, -0.08, 0.90

-32329, -0.03, -0.07, 0.90

-32025, -0.03, -0.08, 0.89

-31722, -0.03, -0.08, 0.90

-31419, -0.03, -0.08, 0.90

-31116, -0.03, -0.07, 0.90

-30812, -0.03, -0.08, 0.89

-30509, -0.03, -0.07, 0.90

-30205, -0.03, -0.08, 0.89

-29902, -0.03, -0.07, 0.90

-29598, -0.03, -0.08, 0.90

-29295, -0.03, -0.07, 0.89

-28992, -0.03, -0.08, 0.89

-28689, -0.02, -0.08, 0.90

-28386, -0.02, -0.08, 0.89

-28082, -0.03, -0.08, 0.90

-27779, -0.03, -0.08, 0.90

-27475, -0.03, -0.07, 0.89

-27172, -0.02, -0.08, 0.89

-26868, -0.03, -0.08, 0.89

-26565, -0.03, -0.07, 0.89

-26262, -0.03, -0.08, 0.90

-25959, -0.03, -0.08, 0.90

-25655, -0.03, -0.07, 0.90

-25352, -0.03, -0.08, 0.90

-25049, -0.03, -0.08, 0.91

-24745, -0.02, -0.07, 0.89

-24441, -0.03, -0.07, 0.89

-24138, -0.03, -0.08, 0.89

-23835, -0.03, -0.08, 0.90

-23532, -0.03, -0.08, 0.90

-23228, -0.03, -0.07, 0.90

-22925, -0.03, -0.08, 0.89

-22622, -0.03, -0.07, 0.90

-22319, -0.02, -0.08, 0.89

-22014, -0.03, -0.08, 0.89

-21711, -0.02, -0.08, 0.90

-21408, -0.03, -0.07, 0.90

-21105, -0.03, -0.08, 0.90

-20801, -0.03, -0.08, 0.89

-20498, -0.03, -0.08, 0.89

-20195, -0.03, -0.08, 0.89

-19892, -0.03, -0.08, 0.90

-19588, -0.03, -0.07, 0.90

-19284, -0.03, -0.07, 0.90

-18981, -0.03, -0.08, 0.90

-18678, -0.03, -0.07, 0.90

-18374, -0.03, -0.08, 0.90

-18071, -0.03, -0.08, 0.89

-17768, -0.03, -0.07, 0.90

-17465, -0.03, -0.07, 0.90

-17161, -0.03, -0.07, 0.90

-16858, -0.03, -0.07, 0.90

-16554, -0.02, -0.07, 0.90

-16251, -0.03, -0.07, 0.89

-15947, -0.03, -0.08, 0.90

-15644, -0.03, -0.08, 0.89

-15341, -0.03, -0.08, 0.90

-15038, -0.03, -0.07, 0.89

-14734, -0.03, -0.07, 0.89

-14431, -0.03, -0.07, 0.90

-14128, -0.02, -0.08, 0.89

-13824, -0.03, -0.08, 0.89

-13520, -0.03, -0.08, 0.89

-13217, -0.03, -0.07, 0.91

-12914, -0.03, -0.08, 0.89

-12611, -0.03, -0.07, 0.90

-12307, -0.03, -0.07, 0.90

-12004, -0.03, -0.07, 0.89

-11701, -0.03, -0.08, 0.90

-11398, -0.03, -0.07, 0.89

-11093, -0.03, -0.08, 0.89

-10790, -0.03, -0.07, 0.90

-10487, -0.03, -0.07, 0.89

-10184, -0.02, -0.08, 0.90

-9880, -0.03, -0.07, 0.89

-9577, -0.03, -0.07, 0.89

-9274, -0.03, -0.08, 0.90

-8971, -0.03, -0.07, 0.90

-8667, -0.03, -0.07, 0.90

-8364, -0.02, -0.08, 0.89

-8060, -0.03, -0.08, 0.89

-7757, -0.03, -0.08, 0.89

-7454, -0.03, -0.08, 0.89

-7150, -0.03, -0.08, 0.90

-6847, -0.03, -0.08, 0.89

-6544, -0.03, -0.08, 0.89

-6241, -0.03, -0.08, 0.90

-5938, -0.03, -0.07, 0.89

-5634, -0.02, -0.08, 0.89

-5330, -0.03, -0.07, 0.90

-5027, -0.03, -0.08, 0.90

-4724, -0.03, -0.07, 0.89

-4421, -0.03, -0.08, 0.90

-4117, -0.03, -0.07, 0.89

-3814, -0.02, -0.07, 0.90

-3511, -0.03, -0.07, 0.89

-3208, -0.03, -0.07, 0.90

-2905, -0.03, -0.08, 0.89

-2600, -0.02, -0.08, 0.89

-2297, -0.03, -0.07, 0.90

-1994, -0.03, -0.07, 0.90

-1691, -0.03, -0.08, 0.90

-1388, -0.03, -0.08, 0.89

-1084, -0.02, -0.08, 0.90

-781, -0.03, -0.07, 0.90

-478, -0.03, -0.08, 0.90

-175, -0.03, -0.08, 0.90

129, -0.03, -0.07, 0.89

432, -0.03, -0.08, 0.89

736, -0.03, -0.07, 0.90

1039, -0.03, -0.07, 0.89

1342, -0.03, -0.08, 0.90

1645, -0.03, -0.08, 0.90

1948, -0.02, -0.08, 0.89

2252, -0.03, -0.08, 0.90

2555, -0.04, -0.07, 0.89

2859, -0.03, -0.07, 0.89

3162, -0.03, -0.07, 0.90

3465, -0.03, -0.08, 0.89

3769, -0.03, -0.08, 0.90

4072, -0.03, -0.08, 0.89

4375, -0.03, -0.07, 0.90

4678, -0.03, -0.08, 0.89

4981, -0.03, -0.08, 0.90

5285, -0.03, -0.08, 0.90

5588, -0.03, -0.08, 0.90

5892, -0.03, -0.07, 0.90

6195, -0.03, -0.08, 0.89

6498, -0.03, -0.07, 0.89

6801, -0.03, -0.07, 0.90

7105, -0.03, -0.07, 0.90

7408, -0.03, -0.08, 0.90

7711, -0.02, -0.08, 0.89

8014, -0.03, -0.08, 0.89

8317, -0.03, -0.08, 0.90

8622, -0.03, -0.08, 0.89

8925, -0.03, -0.07, 0.89

9228, -0.03, -0.07, 0.89

9531, -0.03, -0.08, 0.90

9834, -0.03, -0.07, 0.89

10138, -0.03, -0.07, 0.90

10441, -0.03, -0.07, 0.89

10744, -0.03, -0.07, 0.89

11047, -0.03, -0.08, 0.90

11352, -0.03, -0.07, 0.89

11655, -0.02, -0.08, 0.89

11958, -0.03, -0.07, 0.89

12261, -0.03, -0.07, 0.89

12565, -0.03, -0.07, 0.89

12868, -0.03, -0.08, 0.89

13171, -0.03, -0.08, 0.90

13474, -0.03, -0.07, 0.89

13778, -0.03, -0.07, 0.90

14082, -0.03, -0.08, 0.89

14385, -0.03, -0.08, 0.90

14688, -0.02, -0.08, 0.89

14992, -0.03, -0.07, 0.89

15295, -0.03, -0.08, 0.89

15598, -0.03, -0.07, 0.89

15901, -0.03, -0.08, 0.89

16204, -0.03, -0.07, 0.90

16508, -0.03, -0.08, 0.89

16812, -0.03, -0.08, 0.89

17115, -0.03, -0.07, 0.89

17418, -0.02, -0.08, 0.89

17722, -0.03, -0.08, 0.89

18025, -0.03, -0.08, 0.89

18328, -0.03, -0.08, 0.89

18631, -0.02, -0.08, 0.90

18935, -0.03, -0.08, 0.89

19238, -0.03, -0.08, 0.90

19542, -0.02, -0.08, 0.90

19845, -0.03, -0.07, 0.89

20149, -0.02, -0.08, 0.89

20452, -0.03, -0.07, 0.89

20755, -0.02, -0.08, 0.90

21058, -0.03, -0.07, 0.90

21362, -0.03, -0.08, 0.90

21665, -0.03, -0.08, 0.90

21968, -0.03, -0.08, 0.90

22272, -0.03, -0.07, 0.90

22576, -0.03, -0.08, 0.89

22879, -0.03, -0.07, 0.90

23182, -0.03, -0.08, 0.90

23485, -0.03, -0.07, 0.89

23789, -0.03, -0.07, 0.90

24092, -0.03, -0.08, 0.90

24395, -0.03, -0.08, 0.90

24698, -0.03, -0.08, 0.89

25003, -0.03, -0.08, 0.89

25306, -0.03, -0.08, 0.89

25609, -0.03, -0.08, 0.90

25912, -0.03, -0.07, 0.89

26215, -0.03, -0.07, 0.89

26519, -0.03, -0.08, 0.89

26822, -0.03, -0.07, 0.89

27125, -0.03, -0.08, 0.90

27428, -0.02, -0.07, 0.89

27732, -0.03, -0.07, 0.90

28036, -0.02, -0.07, 0.90

28339, -0.03, -0.07, 0.89

28642, -0.01, -0.07, 0.89

28946, -0.02, -0.08, 0.93

29249, -0.28, -0.05, 0.54

29552, 0.14, -0.50, 1.57

29855, -0.55, -0.11, 0.33

30159, -1.07, 0.25, -0.35

30462, -0.37, -0.34, 0.82

30766, 0.23, -0.73, 1.36

31069, 0.12, -0.84, 1.54

31373, -1.31, 0.48, -0.57

31676, 0.03, -0.59, 1.34

31979, 0.18, -1.08, 1.74

32283, -1.04, 0.24, -0.34

32586, -0.07, -0.41, 0.82

-32647, 0.47, -0.70, 0.73

-32344, 0.79, -0.82, 0.37

-32039, 0.52, -0.71, 0.10

-31736, -0.14, -0.46, 1.37

-31433, -1.21, -0.33, 0.70

-31130, 0.10, -0.60, 0.77

-30826, 0.45, -1.12, 1.54

-30523, -0.53, 0.09, -0.05

-30220, -0.09, -0.34, 0.86

-29917, -0.60, -1.12, 1.71

-29613, -0.08, 0.17, -0.09

-29309, 0.03, 0.05, 0.16

-29006, 0.12, -0.24, 0.57

-28703, -0.11, -0.47, 0.90

-28399, -0.01, -0.04, 0.89

-28096, -0.08, -0.07, 0.89

-27793, -0.12, -0.04, 0.89

-27490, -0.03, -0.09, 0.90

-27186, -0.07, -0.07, 0.90

-26883, 0.06, -0.41, 1.21

-26579, -0.09, -0.09, 0.90

-26276, 0.14, -0.18, 1.07

-25972, -0.02, -0.25, 1.64

-25669, 0.00, -0.01, -0.24

-25366, 0.18, -0.05, 0.24

-25063, 0.02, -0.25, 1.91

-24759, -1.69, -2.00, 0.80

-24456, 0.05, 0.02, -0.20

-24153, -0.11, -0.14, 1.05

-23849, 0.12, 0.00, 0.91

-23545, 0.05, 0.02, -0.11

-23242, -0.01, -0.17, 1.20

-22939, -1.04, 0.60, 2.00

-22636, 0.06, -0.04, 0.47

-22332, 0.19, 0.07, 1.07

-22029, 0.09, -0.04, 0.15

-21726, -0.46, 0.02, 0.84

-21423, 0.03, 0.05, 0.08

-21118, 0.12, -0.29, 1.44

-20815, -0.05, -0.03, 0.29

-20512, -0.03, -0.13, 0.77

-20209, -0.05, 0.00, 0.35

-19905, -0.03, -0.26, 1.61

-19602, -0.02, -0.10, 0.15

-19299, -0.11, -0.29, 1.36

-18995, 0.02, -0.04, 0.10

-18692, 0.07, -0.44, 1.37

-18388, 0.04, -0.10, 0.28

-18085, -0.05, -0.10, 0.89

-17781, 0.11, -0.21, 0.96

-17478, 0.05, -0.11, 0.81

-17175, -0.05, -0.08, 0.90

-16872, -0.04, -0.07, 0.88

-16568, -0.07, -0.05, 0.89

-16265, -0.07, -0.06, 0.89

-15962, -0.07, -0.06, 0.89

-15658, -0.06, -0.07, 0.89

-15354, 0.56, -0.25, 0.98

-15051, -0.01, -0.08, 0.89

-14748, -0.02, -0.08, 0.90

-14445, -0.05, -0.08, 0.89

-14141, -0.05, -0.08, 0.90

-13838, -0.07, -0.14, 0.91

-13535, -0.04, -0.04, 0.90

-13232, -0.16, -0.03, 0.91

-12927, 0.01, -0.11, 0.95

-12624, -0.13, -0.05, 0.97

-12321, 0.07, -0.25, 0.87

-12018, 0.00, -0.55, 0.72

-11714, -0.48, -0.73, 0.85

-11411, -0.56, -0.19, 1.95

-11108, -0.21, 0.03, 0.83

-10805, 0.04, -0.19, 0.96

-10501, 0.34, -0.65, 0.65

-10197, 0.42, -0.41, 0.63

-9894, -0.58, -0.26, 0.59

-9591, 0.00, 0.23, 0.61

-9287, -0.45, 0.57, 0.32

-8984, -0.38, -0.03, 0.99

-8681, 0.01, -0.45, 0.79

-8378, -0.20, -0.39, 0.79

-8075, -0.22, -0.37, 0.79

-7771, -0.43, -0.55, 0.75

-7468, -0.23, -0.55, 0.70

-7164, -0.29, -0.59, 0.76

-6861, 0.00, -0.39, 0.52

-6558, -0.34, -0.53, 0.78

-6254, -0.24, -0.59, 0.71

-5951, -0.38, -0.58, 0.71

-5648, -0.37, -0.52, 0.71

-5345, -0.51, -0.72, 0.63

-5041, -0.48, -0.66, 0.52

-4738, -0.35, -0.66, 0.54

-4434, -0.06, -0.39, 0.62

-4131, -0.84, 0.02, 1.07

-3828, -0.14, -0.02, 0.63

-3524, 0.27, 0.27, 0.79

-3221, 0.25, 0.11, 0.92

-2918, 0.44, 0.11, 0.69

-2615, 0.49, 0.02, 0.80

-2312, 0.60, -0.07, 0.74

-2008, 0.59, 0.07, 0.72

-1704, 0.58, 0.21, 0.72

-1401, 0.53, 0.15, 0.78

-1098, 0.57, -0.09, 0.73

-794, 0.63, 0.01, 0.71

-491, 0.77, -0.20, 0.56

-188, 0.72, -0.24, 0.59

115, 0.79, -0.21, 0.55

418, 0.77, -0.21, 0.54

721, 0.79, -0.22, 0.53

1026, 0.73, -0.16, 0.56

1329, 0.73, -0.16, 0.64

1632, 0.69, -0.18, 0.62

1935, 0.63, -0.14, 0.70

2238, 0.63, -0.14, 0.57

2542, 0.52, 0.01, 0.77

2845, 0.66, -0.12, 0.66

3148, 0.46, 0.02, 0.83

3451, 0.30, -0.03, 0.86

3755, 0.07, 0.16, 0.90

4059, 0.04, 0.19, 0.90

4362, 0.04, 0.18, 0.88

4665, 0.04, 0.17, 0.80

4968, 0.00, 0.18, 0.91

5271, 0.11, 0.24, 0.93

5575, 0.15, 0.23, 0.78

5878, 0.11, 0.23, 0.87

6181, 0.14, 0.23, 0.88

6484, 0.12, 0.22, 0.86

6788, 0.07, 0.24, 0.93

7092, 0.18, 0.16, 0.88

7395, 0.15, 0.17, 0.91

7698, 0.20, 0.07, 0.87

8001, 0.20, 0.08, 0.83

8304, 0.19, 0.11, 0.88

8608, 0.23, 0.09, 0.89

8911, 0.22, 0.13, 0.81

9214, 0.17, 0.05, 0.86

9518, 0.21, 0.12, 0.96

9821, 0.40, -0.03, 0.77

10125, 0.20, 0.06, 0.84

10428, 0.18, 0.07, 0.88

10731, 0.14, 0.08, 0.89

11034, 0.13, 0.07, 0.89

11338, 0.20, 0.02, 0.79

11641, 0.01, 0.19, 0.85

11944, -0.10, 0.30, 0.85

12248, -0.04, 0.30, 0.82

12551, 0.08, 0.20, 0.89

12855, 0.12, 0.25, 0.82

13158, 0.11, 0.23, 0.84

13461, 0.16, 0.23, 0.88

13764, 0.23, 0.20, 0.86

14068, 0.26, 0.19, 0.87

14371, 0.27, 0.16, 0.85

14674, 0.27, 0.16, 0.84

14978, 0.29, 0.16, 0.85

15282, 0.27, 0.17, 0.84

15585, 0.20, 0.36, 0.79

15888, 0.19, 0.36, 0.85

16191, 0.30, 0.20, 0.85

16495, 0.32, 0.06, 0.76

16798, 0.45, 0.19, 0.80

17101, 0.35, 0.12, 0.87

17404, 0.30, 0.05, 0.80

17709, 0.25, 0.11, 1.07

18012, 0.05, 0.12, 0.86

18315, 0.00, 0.18, 1.01

18618, 0.19, 0.04, 0.95

18922, 0.14, 0.01, 0.89

19225, 0.16, 0.00, 0.89

19528, 0.17, 0.00, 0.89

19831, 0.18, 0.00, 0.89

20135, 0.18, -0.00, 0.88

20439, 0.19, -0.01, 0.89

20742, 0.20, -0.01, 0.88

21045, 0.20, -0.00, 0.88

21348, 0.20, -0.02, 0.89

21652, 0.20, -0.02, 0.88

21955, 0.20, -0.02, 0.89

22258, 0.20, -0.00, 0.88

22561, 0.20, -0.01, 0.89

22865, 0.19, -0.02, 0.88

23169, 0.19, -0.02, 0.88

23472, 0.19, -0.02, 0.89

23775, 0.20, -0.02, 0.89

24079, 0.19, -0.00, 0.89

24382, 0.19, -0.02, 0.89

24685, 0.20, -0.02, 0.89

24988, 0.20, -0.01, 0.88

25292, 0.19, -0.01, 0.88

25595, 0.19, -0.01, 0.88

25899, 0.20, -0.02, 0.89

26202, 0.20, -0.02, 0.89

26506, 0.20, -0.01, 0.90

26809, 0.20, -0.01, 0.88

27112, 0.20, -0.01, 0.88

27415, 0.19, -0.02, 0.88

27719, 0.20, -0.01, 0.89

28022, 0.20, -0.02, 0.89

28325, 0.20, -0.02, 0.88

28628, 0.20, -0.02, 0.88

28933, 0.19, -0.02, 0.88

29236, 0.20, -0.01, 0.88

29539, 0.19, -0.01, 0.88

29842, 0.20, -0.01, 0.89

30145, 0.19, -0.01, 0.89

30449, 0.17, -0.01, 0.86

30752, 0.19, -0.03, 0.88

31055, 0.20, -0.01, 0.88

31358, 0.20, -0.01, 0.88

31663, 0.20, -0.02, 0.89

31966, 0.20, 0.00, 0.88

32269, 0.20, 0.00, 0.88

32572, 0.19, -0.02, 0.88

-32660, 0.20, -0.02, 0.89

-32357, 0.19, -0.02, 0.88

-32054, 0.19, -0.02, 0.88

-31751, 0.19, -0.01, 0.89

-31447, 0.19, -0.02, 0.89

-31143, 0.19, -0.01, 0.89

-30840, 0.20, -0.01, 0.89

-30537, 0.19, -0.00, 0.88

-30233, 0.19, -0.02, 0.88

-29930, 0.19, -0.02, 0.89

-29627, 0.20, -0.00, 0.88

-29324, 0.20, -0.00, 0.89

-29020, 0.19, -0.03, 0.88

-28717, 0.19, -0.01, 0.89

-28413, 0.20, -0.01, 0.89

-28110, 0.20, -0.01, 0.89

-27806, 0.20, -0.01, 0.89

-27503, 0.20, -0.02, 0.89

-27200, 0.19, -0.01, 0.89

-26897, 0.20, -0.01, 0.88

-26593, 0.19, -0.01, 0.89

-26290, 0.19, -0.01, 0.88

-25987, 0.20, -0.02, 0.88

-25683, 0.20, -0.01, 0.89

-25379, 0.20, -0.01, 0.89

-25076, 0.20, -0.01, 0.89

-24773, 0.19, -0.01, 0.89

-24470, 0.20, -0.01, 0.89

-24166, 0.20, -0.01, 0.88

-23863, 0.20, -0.02, 0.88

-23560, 0.20, -0.01, 0.88

-23257, 0.20, -0.01, 0.89

-22952, 0.20, -0.01, 0.89

-22649, 0.20, -0.01, 0.89

-22346, 0.20, -0.02, 0.88

-22043, 0.20, -0.01, 0.88

-21739, 0.20, -0.01, 0.89

-21436, 0.19, -0.01, 0.89

-21133, 0.19, -0.01, 0.89

-20830, 0.19, -0.02, 0.88

